Trade_Date,ISIN,PX_Bid,PX_Mid,PX_Ask
2020-02-13,XS1586385178,103.414,103.620331,103.826668
2020-02-13,XS1595713782,112.09967,112.351334,112.603
2020-02-13,XS1595714087,123.782,124.085831,124.389664
2020-02-13,XS1599284111,102.187332,102.3295,102.471664
2020-02-13,XS1599284202,107.629,107.855331,108.081665
2020-02-13,XS1619155564,108.672333,108.987335,109.30233
2020-02-13,XS1620176831,102.348663,102.607666,102.866669
2020-02-13,XS1626530320,81.68166,82.0976639,82.5136642
2020-02-13,XS1626768730,88.195,88.545,88.895
2020-02-13,XS1631415400,104.479,104.76033,105.041664
2020-02-13,XS1644429695,102.099335,102.161331,102.223335
2020-02-13,XS1644429935,107.84967,108.026833,108.204
2020-02-13,XS1662407862,101.927666,102.352165,102.776665
2020-02-13,XS1675862012,117.163,117.4395,117.716
2020-02-13,XS1678623734,102.819336,103.0435,103.26767
2020-02-13,XS1694216687,102.7,102.910164,103.120331
2020-02-13,XS1694217495,107.356,107.648,107.94
2020-02-13,XS1694218469,116.744,117.0475,117.351
2020-02-13,XS1696892295,106.564,106.7795,106.995
2020-02-13,XS1696899035,119.360664,119.64,119.919334
2020-02-13,XS1696908471,101.661331,101.867165,102.073
2020-02-13,XS1706605109,101.117668,101.1885,101.259331
2020-02-13,XS1706605281,104.369,104.571663,104.77433
2020-02-13,XS1707041262,79.16033,79.566,79.9716644
2020-02-13,XS1709535097,118.346664,118.679169,119.011665
2020-02-13,XS1713666318,101.181335,101.330833,101.480331
2020-02-13,XS1717011982,103.78933,104.122,104.454666
2020-02-13,XS1717013095,100.213333,100.528664,100.844
2020-02-13,XS1729875598,108.271332,108.544334,108.817337
2020-02-13,XS1729876059,103.93367,104.18367,104.43367
2020-02-13,XS1750113406,102.20433,102.491165,102.778
2020-02-13,XS1750113661,104.113335,104.404335,104.695335
2020-02-13,XS1750114396,101.339668,101.6435,101.947334
2020-02-13,XS1755429732,77.01867,77.4285,77.83833
2020-02-13,XS1775617209,105.289,105.509666,105.730331
2020-02-13,XS1775617464,110.090332,110.49,110.889664
2020-02-13,XS1775618439,107.891335,108.138336,108.38533
2020-02-13,XS1777972511,104.385,104.675331,104.965668
2020-02-13,XS1777972941,102.991333,103.3,103.608665
2020-02-13,XS1781710543,110.657669,110.956833,111.256
2020-02-13,XS1781710626,113.21167,113.527,113.842331
2020-02-13,XS1788513494,105.684334,105.756668,105.829
2020-02-13,XS1788513734,115.095,115.257164,115.419334
2020-02-13,XS1790134362,105.41967,105.71067,106.001663
2020-02-13,XS1791326991,110.109,110.40583,110.702667
2020-02-13,XS1791937441,108.584,108.845,109.106
2020-02-13,XS1791939066,115.555664,115.818665,116.081665
2020-02-13,XS1791939736,123.668335,123.984833,124.301331
2020-02-13,XS1799523276,109.178665,109.478668,109.778664
2020-02-13,XS1802362951,117.00367,117.307167,117.610664
2020-02-13,XS1806502453,105.928337,106.13533,106.342331
2020-02-13,XS1807174393,115.757,115.961,116.165
2020-02-13,XS1807174559,132.746,133.011841,133.277664
2020-02-13,XS1807299331,133.595673,133.882828,134.17
2020-02-13,XS1807300105,118.311668,118.562332,118.813
2020-02-13,XS1816199373,104.395668,104.619331,104.843
2020-02-13,XS1819680288,108.773331,109.096832,109.420334
2020-02-13,XS1819680528,110.914665,111.240166,111.565666
2020-02-13,XS1821416234,104.332336,104.658669,104.985
2020-02-13,XS1821416408,104.699333,105.0475,105.395668
2020-02-13,XS1837994794,121.518333,121.744164,121.97
2020-02-13,XS1843435766,113.135666,113.44117,113.746666
2020-02-13,XS1864523300,109.057,109.327667,109.598335
2020-02-13,XS1881581968,112.925331,113.126,113.326668
2020-02-13,XS1891571348,105.362335,105.472,105.581665
2020-02-13,XS1891574441,111.628334,111.829666,112.031
2020-02-13,XS1902171757,126.838669,127.064835,127.291
2020-02-13,XS1910826996,113.492,113.772835,114.053665
2020-02-13,XS1910827887,113.731,114.081,114.431
2020-02-13,XS1929376710,84.95966,85.35983,85.76
2020-02-13,XS1936302865,113.730331,113.95517,114.18
2020-02-13,XS1936302949,128.593338,128.84317,129.093
2020-02-13,XS1944412748,105.629,105.873169,106.117332
2020-02-13,XS1953057061,113.047333,113.2935,113.539665
2020-02-13,XS1953057491,116.977,117.325836,117.674667
2020-02-13,XS1959337236,105.573,105.735,105.897
2020-02-13,XS1959337582,112.952,113.112167,113.272331
2020-02-13,XS1959337749,127.788666,128.0225,128.256332
2020-02-13,XS1968714540,105.75367,106.067169,106.380669
2020-02-13,XS1968714623,107.02,107.328835,107.637665
2020-02-13,XS1969593356,106.583336,106.915337,107.24733
2020-02-13,XS1982112812,102.358665,102.570335,102.782
2020-02-13,XS1982113208,105.712669,105.9585,106.20433
2020-02-13,XS1982113463,111.113335,111.5505,111.987663
2020-02-13,XS1982116136,113.632,113.86483,114.097664
2020-02-13,XS1982118264,101.293335,101.450836,101.60833
2020-02-13,XS2011969651,102.71167,102.796829,102.881996
2020-02-13,XS2057865896,100.99,101.148,101.306
2020-02-13,XS2057865979,101.970337,102.17067,102.371
2020-02-13,XS2057866191,100.622,100.8665,101.111
2020-02-13,XS2058864948,79.81467,80.20783,80.601
2020-02-13,XS2058943734,103.682663,103.915,104.147331
2020-02-13,XS2058948451,107.491333,107.759834,108.028336
2020-02-13,XS2072816114,102.013,102.205,102.397
2020-02-13,XS2075921887,101.202,101.411667,101.62133
2020-02-13,XS2075923313,102.445,102.701836,102.958672
2020-02-13,XS2075924048,106.226669,106.540665,106.854668
2020-02-13,XS2079842642,107.831337,108.0965,108.361664
2020-02-13,XS2083302419,107.128334,107.434,107.73967
2020-02-13,XS2083302500,107.901337,108.201332,108.501335
2020-02-13,XS2084424063,100.519,100.584663,100.65033
2020-02-13,XS2084424493,101.205666,101.331,101.456337
2020-02-13,XS2084425110,100.874664,101.1015,101.328331
2020-02-13,XS2109766126,100.224663,100.394829,100.565
2020-02-13,XS2109766472,99.976,100.126663,100.277336
2020-02-13,XS2109770151,101.634331,101.840996,102.047668
2020-02-13,XS2113615228,102.945335,103.140167,103.335
2020-02-13,XS2115122538,101.224,101.434669,101.645332
2020-02-13,XS2115141751,103.230331,103.47583,103.721329
2020-02-14,RU000A0JWHA4,113.078667,113.2065,113.334335
2020-02-14,RU000A0JXTS9,111.025665,111.1745,111.323334
2020-02-14,RU000A0JXU14,131.049667,131.216,131.382339
2020-02-14,RU000A0ZYYN4,113.343666,113.502831,113.662
2020-02-14,RU000A1006S9,121.965332,122.131332,122.297333
2020-02-14,US035198AD29,107.643,107.9635,108.284
2020-02-14,US035198AE02,108.61467,108.935837,109.257
2020-02-14,US03846JX212,108.115669,108.407333,108.699
2020-02-14,US040114GK09,42.954,43.273,43.592
2020-02-14,US040114GL81,57.378334,57.76483,58.1513329
2020-02-14,US040114GX20,47.09833,47.404,47.7096672
2020-02-14,US040114GY03,42.5436668,42.8818321,43.22
2020-02-14,US040114HF05,45.416,45.6746674,45.9333344
2020-02-14,US040114HG87,43.052,43.3626671,43.6733322
2020-02-14,US040114HK99,49.869,50.222168,50.5753326
2020-02-14,US040114HL72,46.135,46.4546661,46.774334
2020-02-14,US040114HN39,42.732666,43.1181679,43.5036659
2020-02-14,US040114HP86,47.7423325,48.006,48.2696648
2020-02-14,US040114HQ69,44.376667,44.6418343,44.907
2020-02-14,US040114HR43,42.0953331,42.39517,42.695
2020-02-14,US105756AR10,127.67067,127.9305,128.190338
2020-02-14,US105756BB58,145.149,145.368332,145.587662
2020-02-14,US105756BK57,135.529327,135.746338,135.963333
2020-02-14,US105756BR01,119.786,119.916,120.046
2020-02-14,US105756BU30,101.527,101.634331,101.741669
2020-02-14,US105756BV13,109.062,109.2075,109.353
2020-02-14,US105756BW95,112.010666,112.182831,112.355
2020-02-14,US105756BX78,119.680664,119.818832,119.957
2020-02-14,US105756BY51,121.3,121.502335,121.704666
2020-02-14,US105756BZ27,111.943336,112.069832,112.196335
2020-02-14,US105756CA66,110.71933,110.876335,111.033333
2020-02-14,US105756CB40,107.463333,107.694168,107.925
2020-02-14,US12482TAA60,103.678,103.928337,104.178665
2020-02-14,US168863CE60,115.541,115.7685,115.996
2020-02-14,US168863CF36,107.312,107.3855,107.459
2020-02-14,US168863DL94,109.139664,109.35067,109.561668
2020-02-14,US195325BD67,123.607,123.7845,123.962
2020-02-14,US195325BK01,148.414,148.740173,149.06633
2020-02-14,US195325BM66,135.737671,136.049,136.360336
2020-02-14,US195325BQ70,106.178,106.283,106.388
2020-02-14,US195325BR53,129.893661,130.168335,130.443
2020-02-14,US195325CU73,121.834663,121.975,122.115334
2020-02-14,US195325CX13,110.467667,110.564163,110.660667
2020-02-14,US195325DL65,107.751663,107.854836,107.958
2020-02-14,US195325DP79,113.057335,113.2245,113.39167
2020-02-14,US195325DQ52,126.37133,126.509834,126.648331
2020-02-14,US195325DR36,101.057,101.2105,101.364
2020-02-14,US21987BAZ13,101.097,101.306,101.515
2020-02-14,US21987BBA52,100.601669,100.978668,101.355667
2020-02-14,US21987BBB36,101.439331,101.58667,101.734
2020-02-14,US221597CP00,104.439331,104.686668,104.934
2020-02-14,US25714PED69,101.869667,102.05883,102.248
2020-02-14,US25714PEE43,102.632,102.856163,103.08033
2020-02-14,US29135LAF76,100.817,101.044,101.271
2020-02-14,US30216JAE55,101.120667,101.245,101.369331
2020-02-14,US30216KAA07,103.172,103.361336,103.550667
2020-02-14,US30216KAC62,105.940666,106.180336,106.42
2020-02-14,US30216KAE29,101.142334,101.266167,101.39
2020-02-14,US362420AD35,103.64167,103.925331,104.209
2020-02-14,US37443GAG64,101.831337,102.04583,102.26033
2020-02-14,US37443GAH48,104.205666,104.425,104.644333
2020-02-14,US401494AR02,119.287,119.7135,120.14
2020-02-14,US445545AF36,170.231,170.507172,170.78334
2020-02-14,US445545AH91,110.090332,110.272163,110.454
2020-02-14,US445545AJ57,113.874664,114.0635,114.252335
2020-02-14,US445545AL04,113.829,114.014,114.199
2020-02-14,US455780CC89,102.341667,102.497833,102.654
2020-02-14,US455780CD62,105.93367,106.103333,106.273
2020-02-14,US455780CE46,114.508,114.726166,114.944336
2020-02-14,US455780CF11,110.525,110.700165,110.875336
2020-02-14,US455780CH76,116.194336,116.368,116.541664
2020-02-14,US455780CJ33,132.785,132.987335,133.189667
2020-02-14,US455780CN45,105.544334,105.750664,105.957
2020-02-14,US455780CQ75,101.722336,101.8475,101.972664
2020-02-14,US470160AV46,138.428,138.812668,139.197327
2020-02-14,US470160CA80,118.518333,118.781,119.043663
2020-02-14,US470160CB63,137.565674,137.958328,138.351
2020-02-14,US48266XAD75,102.132,102.3065,102.481
2020-02-14,US55276VAH50,101.243668,101.469666,101.695663
2020-02-14,US55276VAJ17,102.647667,102.904167,103.160667
2020-02-14,US55276VAK89,106.475334,106.7485,107.021667
2020-02-14,US60937GAB23,102.097336,102.362335,102.627335
2020-02-14,US67778NAA63,116.994331,117.37,117.745667
2020-02-14,US69370PAG63,102.657333,102.891167,103.125
2020-02-14,US69370RAA59,133.351669,133.592834,133.834
2020-02-14,US69370RAG20,102.674667,102.897835,103.120995
2020-02-14,US698299AW45,143.971664,144.3035,144.63533
2020-02-14,US698299BB98,121.504669,121.680168,121.855667
2020-02-14,US698299BD54,107.990334,108.119835,108.249336
2020-02-14,US698299BE38,107.174,107.328835,107.483665
2020-02-14,US698299BF03,110.404663,110.498833,110.593
2020-02-14,US698299BG85,123.727669,124.0005,124.273331
2020-02-14,US698299BH68,123.317665,123.640335,123.963
2020-02-14,US698299BK97,105.62867,105.816833,106.005
2020-02-14,US706451BG56,105.972664,106.2345,106.49633
2020-02-14,US715638AP79,169.149,169.3105,169.472
2020-02-14,US715638AS19,127.391,127.550835,127.71067
2020-02-14,US715638AU64,151.412674,151.57016,151.727661
2020-02-14,US715638BM30,152.539673,152.708664,152.87767
2020-02-14,US715638BU55,113.907333,114.018,114.12867
2020-02-14,US71567RAA41,102.85833,103.002167,103.146
2020-02-14,US71567RAC07,108.583336,108.754669,108.926
2020-02-14,US71567RAD89,109.245667,109.444168,109.64267
2020-02-14,US71567RAF38,110.972664,111.1605,111.348335
2020-02-14,US71567RAG11,102.922668,103.0505,103.178337
2020-02-14,US71567RAH93,109.258331,109.429832,109.601334
2020-02-14,US71567RAJ59,104.644,104.788,104.932
2020-02-14,US71567RAK23,111.251335,111.431168,111.611
2020-02-14,US71567RAM88,112.367668,112.534,112.700333
2020-02-14,US71568QAB32,116.45533,116.71933,116.98333
2020-02-14,US71568QAC15,107.233665,107.437836,107.642
2020-02-14,US71568QAE70,117.213669,117.432663,117.651665
2020-02-14,US71568QAF46,129.616,129.917,130.218
2020-02-14,US71654QAZ54,103.054337,103.256332,103.458336
2020-02-14,US71654QBE17,94.13367,94.45717,94.78067
2020-02-14,US71654QBG64,101.547333,101.756,101.964668
2020-02-14,US71654QBH48,106.034332,106.261833,106.489334
2020-02-14,US71654QBR20,100.265,100.556168,100.847336
2020-02-14,US71654QBW15,102.083664,102.300331,102.517
2020-02-14,US71654QBX97,94.11367,94.4405,94.767334
2020-02-14,US71654QCB68,112.929665,113.14183,113.354
2020-02-14,US71654QCC42,102.967,103.227837,103.48867
2020-02-14,US71654QCD25,105.400665,105.616165,105.831665
2020-02-14,US71654QCG55,109.22,109.442665,109.665337
2020-02-14,US71654QCK67,102.524,102.73967,102.95533
2020-02-14,US71654QCL41,99.534,99.74133,99.94867
2020-02-14,US71654QCP54,108.014,108.211166,108.408333
2020-02-14,US71654QCZ37,102.519669,102.709,102.898331
2020-02-14,US71654QDA76,103.059334,103.243164,103.427
2020-02-14,US718286AP29,141.606339,141.773834,141.94133
2020-02-14,US718286AY36,164.120331,164.374832,164.629333
2020-02-14,US718286BB24,151.553665,151.836,152.118332
2020-02-14,US718286BD89,139.678665,140.011841,140.345
2020-02-14,US718286BG11,146.550339,146.833,147.115662
2020-02-14,US718286BN61,119.874,120.052834,120.231667
2020-02-14,US718286BW60,132.018661,132.339,132.659332
2020-02-14,US718286BY27,108.83667,109.040337,109.244
2020-02-14,US718286BZ91,120.117332,120.37,120.622665
2020-02-14,US718286CA32,117.640335,117.8615,118.082664
2020-02-14,US718286CB15,117.741,117.945168,118.14933
2020-02-14,US718286CC97,106.639336,106.813164,106.987
2020-02-14,US718286CG02,113.570663,113.732666,113.894669
2020-02-14,US731011AT95,103.704,103.836,103.968
2020-02-14,US731011AU68,107.197334,107.349335,107.501335
2020-02-14,US760942AS16,154.005,154.385,154.765
2020-02-14,US760942AZ58,109.067665,109.221169,109.374664
2020-02-14,US760942BA98,126.44,126.572166,126.70433
2020-02-14,US760942BB71,112.562,112.6905,112.819
2020-02-14,US760942BD38,124.792664,124.98317,125.173668
2020-02-14,US77586TAA43,109.092331,109.19767,109.303
2020-02-14,US77586TAC09,108.091667,108.2075,108.323334
2020-02-14,US77586TAD81,110.93,111.047,111.164
2020-02-14,US77586TAE64,136.553665,136.7615,136.96933
2020-02-14,US80413TAP49,100.335,100.477165,100.619331
2020-02-14,US80413TAQ22,100.078,100.21283,100.347664
2020-02-14,US80413TAR05,102.12133,102.285,102.448669
2020-02-14,US836205AL88,107.051666,107.16217,107.272667
2020-02-14,US836205AQ75,105.070663,105.2155,105.360336
2020-02-14,US836205AR58,110.944336,111.1125,111.28067
2020-02-14,US836205AS32,98.095,98.3698349,98.64467
2020-02-14,US836205AT15,105.555336,105.761169,105.967
2020-02-14,US836205AU87,99.75967,100.031166,100.302666
2020-02-14,US836205AV60,95.08567,95.35133,95.617
2020-02-14,US836205AW44,105.473335,105.694,105.914665
2020-02-14,US836205AX27,100.213669,100.494835,100.776
2020-02-14,US836205AY00,110.043,110.2845,110.526
2020-02-14,US836205BA15,102.069,102.288834,102.508667
2020-02-14,US836205BB97,99.607666,99.82333,100.039
2020-02-14,US857524AB80,106.538666,106.662834,106.787
2020-02-14,US857524AC63,108.14167,108.302,108.462334
2020-02-14,US900123AL40,146.442,146.774826,147.107666
2020-02-14,US900123AT75,118.35067,118.6715,118.992332
2020-02-14,US900123AW05,111.291336,111.4785,111.665665
2020-02-14,US900123AY60,107.749336,108.026833,108.304337
2020-02-14,US900123BB58,111.886665,112.205,112.523331
2020-02-14,US900123BG46,105.527664,105.8525,106.17733
2020-02-14,US900123BJ84,97.10067,97.39833,97.696
2020-02-14,US900123BY51,102.848663,103.055832,103.263
2020-02-14,US900123BZ27,105.595665,105.831,106.06633
2020-02-14,US900123CA66,97.67733,97.87,98.06267
2020-02-14,US900123CB40,86.62133,86.90784,87.1943359
2020-02-14,US900123CF53,104.45433,104.683167,104.912
2020-02-14,US900123CG37,103.340332,103.593834,103.847336
2020-02-14,US900123CJ75,96.31834,96.545166,96.772
2020-02-14,US900123CK49,98.664,98.8935,99.123
2020-02-14,US900123CL22,104.274666,104.504166,104.733665
2020-02-14,US900123CM05,93.5983353,93.8155,94.03267
2020-02-14,US900123CP36,98.81267,99.0163345,99.22
2020-02-14,US900123CQ19,104.591,104.798668,105.006332
2020-02-14,US900123CR91,109.736664,109.973831,110.211
2020-02-14,US900123CT57,114.192665,114.402336,114.612
2020-02-14,US900123CV04,106.671669,106.8815,107.091331
2020-02-14,US900123CW86,103.898331,104.09,104.28167
2020-02-14,US900123CX69,97.824,98.05417,98.28433
2020-02-14,US900123CY43,97.55967,97.8391647,98.11867
2020-02-14,US91086QAG38,155.334671,155.835159,156.335663
2020-02-14,US91086QAS75,143.380341,143.75766,144.135
2020-02-14,US91086QAV05,135.463333,135.687836,135.912338
2020-02-14,US91086QAZ19,125.819664,125.981163,126.14267
2020-02-14,US91086QBA58,103.877335,103.959831,104.042336
2020-02-14,US91086QBB32,116.263664,116.413666,116.563667
2020-02-14,US91086QBC15,106.621666,106.7345,106.847336
2020-02-14,US91086QBE70,129.342,129.41333,129.484665
2020-02-14,US91086QBF46,114.251,114.395668,114.540337
2020-02-14,US91086QBG29,109.755333,109.848831,109.942337
2020-02-14,US91087BAA89,106.248665,106.375336,106.502
2020-02-14,US91087BAB62,110.839668,110.996666,111.153664
2020-02-14,US91087BAC46,109.812332,109.916,110.019669
2020-02-14,US91087BAD29,115.082,115.219666,115.35733
2020-02-14,US91087BAE02,106.819336,106.933167,107.047
2020-02-14,US91087BAF76,112.643669,112.843,113.042336
2020-02-14,US91087BAG59,113.672668,113.9455,114.21833
2020-02-14,US91087BAH33,102.627,102.76017,102.893333
2020-02-14,US917288BK78,115.17067,115.318336,115.466
2020-02-14,US922646AS37,12.638,13.353,14.068
2020-02-14,USG13201AA91,108.489334,108.797333,109.105331
2020-02-14,USG8189YAB05,103.773,103.833168,103.893333
2020-02-14,USG8189YAC87,126.509331,126.986664,127.464
2020-02-14,USG82003AE76,108.486,108.590164,108.694336
2020-02-14,USG8200QAB26,107.563332,107.651337,107.739334
2020-02-14,USG82016AL31,103.166336,103.304,103.441666
2020-02-14,USG8201JAC56,104.575,104.706169,104.837334
2020-02-14,USG8201NAA03,101.730667,101.786331,101.842
2020-02-14,USG8201NAC68,107.005,107.166832,107.328667
2020-02-14,USG8201NAG72,100.823669,100.8905,100.957336
2020-02-14,USG8449VAB20,102.987335,103.08017,103.173
2020-02-14,USG8449WAC85,107.801666,107.905334,108.009
2020-02-14,USG8450LAG98,101.356331,101.42,101.483665
2020-02-14,USG8450LAJ38,107.11467,107.241165,107.367668
2020-02-14,USG8850LAC49,104.517334,104.663666,104.81
2020-02-14,USP01012AN67,116.448334,116.793663,117.139
2020-02-14,USP01012CA29,109.395,109.742,110.089
2020-02-14,USP14486AJ63,111.558334,111.741,111.923668
2020-02-14,USP14517AA73,107.614334,107.825836,108.037331
2020-02-14,USP17625AC16,12.533,13.0845,13.636
2020-02-14,USP29595AB42,108.533333,108.831337,109.129333
2020-02-14,USP30179AM09,108.574,108.85083,109.12767
2020-02-14,USP3143NAW40,110.281334,110.501663,110.722
2020-02-14,USP3143NAY06,106.117332,106.355164,106.593
2020-02-14,USP3143NAZ70,114.041664,114.514336,114.987
2020-02-14,USP3143NBB93,112.377335,112.82917,113.281
2020-02-14,USP3143NBE33,101.087,101.310333,101.533669
2020-02-14,USP3143NBF08,100.532333,100.903831,101.27533
2020-02-14,USP3143NBH63,101.407333,101.575668,101.743996
2020-02-14,USP3579EAS65,107.676331,107.956169,108.236
2020-02-14,USP3579EAY34,121.14933,121.508835,121.868332
2020-02-14,USP3579EBD87,107.952,108.2295,108.507
2020-02-14,USP3579EBE60,114.134666,114.516,114.897331
2020-02-14,USP3579EBK21,115.063,115.342834,115.622665
2020-02-14,USP3579EBV85,110.804,111.094,111.384
2020-02-14,USP3579EBY25,110.312,110.68483,111.057663
2020-02-14,USP3579ECB13,111.798668,112.084167,112.369667
2020-02-14,USP3579ECE51,109.305664,109.676,110.046333
2020-02-14,USP3579ECF27,101.715332,102.016,102.316666
2020-02-14,USP3579ECG00,102.498665,102.783165,103.067665
2020-02-14,USP3699PGB78,100.127335,100.419334,100.711334
2020-02-14,USP3699PGH49,103.864,104.210831,104.557663
2020-02-14,USP3699PGJ05,105.429665,105.83567,106.241669
2020-02-14,USP3699PGK77,104.273994,104.542496,104.811
2020-02-14,USP3772NHK11,101.262665,101.3705,101.478333
2020-02-14,USP37878AC26,98.07933,98.47183,98.8643341
2020-02-14,USP5015VAJ54,119.172333,119.6815,120.190666
2020-02-14,USP6629MAD40,111.11,111.375336,111.640663
2020-02-14,USP75744AB11,127.059334,127.41433,127.769333
2020-02-14,USP7807HAM71,8.161,8.6275,9.094
2020-02-14,USP7807HAP03,6.882,7.8605,8.839
2020-02-14,USP7807HAQ85,8.129,8.6635,9.198
2020-02-14,USP7807HAR68,7.637,8.331,9.025
2020-02-14,USP7807HAT25,8.023,8.6515,9.28
2020-02-14,USP7808BAA54,112.693,113.001,113.309
2020-02-14,USP7808BAB38,122.046333,122.304,122.561668
2020-02-14,USP78625DW03,109.322334,109.470337,109.618332
2020-02-14,USP78625DX85,109.495331,109.687332,109.879333
2020-02-14,USP78625DY68,111.501663,111.7355,111.96933
2020-02-14,USP78625EA73,102.532661,102.7155,102.898331
2020-02-14,USP78625EB56,103.022667,103.240829,103.459
2020-02-14,USP93960AG08,108.134666,108.587669,109.040665
2020-02-14,USQ25738AA54,107.863335,107.952667,108.042
2020-02-14,USY2029SAH77,101.960335,102.205666,102.451
2020-02-14,USY20721AE96,162.337,162.637,162.937
2020-02-14,USY20721AJ83,141.021667,141.300827,141.58
2020-02-14,USY20721AL30,156.198,156.463333,156.728668
2020-02-14,USY20721BB49,126.351,126.609169,126.867332
2020-02-14,USY20721BC22,103.598,103.735664,103.873337
2020-02-14,USY20721BD05,103.769,103.933167,104.097336
2020-02-14,USY20721BE87,117.526337,117.767,118.007668
2020-02-14,USY20721BG36,108.428665,108.58567,108.742668
2020-02-14,USY20721BH19,111.677666,111.806664,111.935669
2020-02-14,USY20721BJ74,113.683,113.828667,113.974335
2020-02-14,USY20721BK48,149.362,149.675339,149.988663
2020-02-14,USY20721BM04,124.725334,124.993164,125.261
2020-02-14,USY20721BN86,112.601669,112.7695,112.937332
2020-02-14,USY20721BP35,138.327332,138.61,138.89267
2020-02-14,USY20721BQ18,111.152664,111.3485,111.544334
2020-02-14,USY20721BR90,128.187668,128.469666,128.751663
2020-02-14,USY20721BT56,108.251663,108.4395,108.627335
2020-02-14,USY20721BU20,120.265,120.568336,120.871666
2020-02-14,USY23862AF56,106.917336,107.035835,107.154335
2020-02-14,USY54788AA57,106.061333,106.277,106.492668
2020-02-14,USY5749LAA99,105.065666,105.20433,105.343
2020-02-14,USY68856AB20,112.591331,112.659836,112.728333
2020-02-14,USY68856AN67,106.145,106.26,106.375
2020-02-14,USY68856AQ98,125.985,126.4425,126.9
2020-02-14,USY7083VAD11,123.450668,123.644333,123.838
2020-02-14,USY7133MAC39,106.986336,107.1915,107.396667
2020-02-14,USY7138AAC46,105.418663,105.568169,105.717667
2020-02-14,USY7138AAD29,126.689,127.001167,127.313332
2020-02-14,USY7138AAE02,106.000336,106.17067,106.341
2020-02-14,USY7138AAF76,121.894,122.146,122.398
2020-02-14,USY7140WAB47,110.700668,110.8745,111.048332
2020-02-14,USY7140WAC20,123.85,124.086166,124.322334
2020-02-14,USY8137FAE89,102.146,102.418167,102.690331
2020-02-14,USY8137FAF54,100.570663,100.86483,101.159
2020-02-14,USY8137FAH11,96.064,96.331,96.598
2020-02-14,USY8137FAK40,100.928,101.136,101.344
2020-02-14,USY8137FAL23,97.36,97.632164,97.904335
2020-02-14,USY8137FAN88,103.523331,103.7815,104.039665
2020-02-14,USY8137FAP37,102.449,102.7305,103.012
2020-02-14,USY8137FAR92,99.693,99.91233,100.131668
2020-02-14,USY9384RAA87,110.136,110.368,110.6
2020-02-14,XS0088543193,173.580338,173.801834,174.023331
2020-02-14,XS0113419690,165.927673,166.407669,166.887665
2020-02-14,XS0114288789,113.778336,113.9585,114.138664
2020-02-14,XS0240295575,98.36733,98.77133,99.17533
2020-02-14,XS0294364954,6.036,7.5905,9.145
2020-02-14,XS0294367205,6.633,7.793,8.953
2020-02-14,XS0468535637,148.713,149.164337,149.615662
2020-02-14,XS0496488395,100.484337,100.807663,101.131
2020-02-14,XS0501194756,56.8336678,57.155,57.4763336
2020-02-14,XS0559237796,34.4143333,35.3103333,36.2063332
2020-02-14,XS0559915961,119.713,119.931664,120.15033
2020-02-14,XS0615236188,140.639664,141.041,141.442337
2020-02-14,XS0707820659,32.739,33.4865,34.234
2020-02-14,XS0739988086,109.343,109.46183,109.580666
2020-02-14,XS0767472458,105.260666,105.397,105.533333
2020-02-14,XS0767473852,134.040329,134.27533,134.51033
2020-02-14,XS0782720402,105.412,105.714,106.016
2020-02-14,XS0794901727,107.323,107.562836,107.802666
2020-02-14,XS0799658637,141.35434,141.692841,142.031326
2020-02-14,XS0800817073,107.521667,107.695831,107.87
2020-02-14,XS0801656330,103.602,103.828835,104.055664
2020-02-14,XS0809571739,101.691,101.9415,102.192
2020-02-14,XS0850020586,105.335335,105.557663,105.78
2020-02-14,XS0859366899,32.486,33.298,34.11
2020-02-14,XS0859367194,32.9233322,33.931,34.9386673
2020-02-14,XS0860582435,104.408,104.5885,104.769
2020-02-14,XS0860855344,102.973663,103.071335,103.169
2020-02-14,XS0903465127,106.231667,106.496666,106.761665
2020-02-14,XS0906085179,99.375,99.60367,99.83234
2020-02-14,XS0908769887,110.379333,110.579666,110.78
2020-02-14,XS0956406135,110.339668,110.60083,110.862
2020-02-14,XS0958072240,103,103.217834,103.435669
2020-02-14,XS0971721450,109.555,109.687836,109.820663
2020-02-14,XS0971721963,138.296661,138.522827,138.749
2020-02-14,XS0993162683,110.810669,110.995163,111.179665
2020-02-14,XS0997000251,114.87233,115.091,115.309669
2020-02-14,XS1003557870,107.216,107.5485,107.881
2020-02-14,XS1028952403,109.177,109.464836,109.75267
2020-02-14,XS1044540547,108.865,109.099335,109.333664
2020-02-14,XS1056386714,69.83933,70.34417,70.849
2020-02-14,XS1056560920,114.159,114.503334,114.847664
2020-02-14,XS1080330704,84.123,84.54,84.957
2020-02-14,XS1108847531,110.694336,111.018669,111.343
2020-02-14,XS1110833123,105.48,105.7945,106.109
2020-02-14,XS1117279882,109.620667,109.918335,110.216
2020-02-14,XS1117297355,99.21833,99.576,99.93367
2020-02-14,XS1120709669,107.903664,108.1275,108.351334
2020-02-14,XS1120709826,127.261,127.52533,127.789665
2020-02-14,XS1141043296,101.435669,101.737167,102.038666
2020-02-14,XS1151974877,108.497,108.849335,109.201668
2020-02-14,XS1175223699,95.76867,96.1878357,96.607
2020-02-14,XS1187065443,103.342,103.606667,103.87133
2020-02-14,XS1196419854,32.873333,33.48567,34.098
2020-02-14,XS1196517434,109.109337,109.428665,109.748
2020-02-14,XS1210507650,101.872665,102.185333,102.498
2020-02-14,XS1245432742,108.968,109.235664,109.503334
